References,condition,Title,Result,Reason,Description,ID,Policy ID,command,Rationale,Remediation,Compliance,Rules
https://learn.microsoft.com/en-us/windows-server/identity/laps/laps-management-policy-settings,all,Ensure 'Password Settings: Password Age (Days)' is set to 'Enabled: 30 or fewer'.,failed,,"This policy setting configures the Windows LAPS Password Settings policy for password age. Because attackers can crack passwords, the more frequently the password is changed the less opportunity an attacker has to use a cracked password. The recommended state for this setting is: Enabled: 30 or fewer. Note: Organizations that utilize third-party commercial software to manage unique & complex local Administrator passwords on domain members may opt to disregard these LAPS recommendations. Note #2: Windows LAPS does not support standalone computers - they must be joined to an Active Directory domain or Entra ID (formerly Azure Active Directory).",15681,cis_win10_enterprise,,"Due to the difficulty in managing local Administrator passwords, many organizations choose to use the same password on all workstations and/or Member Servers when deploying them. This creates a serious attack surface security risk because if an attacker manages to compromise one system and learn the password to its local Administrator account, then they can leverage that account to instantly gain access to all other computers that also use that password for their local Administrator account.","To establish the recommended configuration via GP, set the following UI path to Enabled, and configure the Password Age (Days) option to 30 or fewer: Computer Configuration\Policies\Administrative Templates\System\LAPS\Password Settings Note: This Group Policy path may not exist by default. It is provided by the Group Policy template LAPS.admx/adml that is included with the Microsoft Windows 11 Release 22H2 Administrative Templates v3.0 (or newer).","[{""value"":""18.9.25.6"",""key"":""cis""},{""value"":""16.10"",""key"":""cis_csc_v7""},{""value"":""5.2"",""key"":""cis_csc_v8""},{""value"":""IA.L2-3.5.7"",""key"":""cmmc_v2.0""},{""value"":""2.2.2,8.3.5,8.3.6,8.6.3"",""key"":""pci_dss_v4.0""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PasswordAgeDays""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\LAPS -> PasswordAgeDays -> n:^(\\d+) compare <= 30""}]"
"https://learn.microsoft.com/en-us/windows/security/identity-protection/access-control/local-accounts,https://techcommunity.microsoft.com/t5/microsoft-security-baselines/disabling-smbv1-through-group-policy/ba-p/701069",any,Ensure 'Apply UAC restrictions to local accounts on network logons' is set to 'Enabled'.,passed,,"This setting controls whether local accounts can be used for remote administration via network logon (e.g., NET USE, connecting to C$, etc.). Local accounts are at high risk for credential theft when the same account and password is configured on multiple systems. Enabling this policy significantly reduces that risk. Enabled: Applies UAC token-filtering to local accounts on network logons. Membership in powerful group such as Administrators is disabled and powerful privileges are removed from the resulting access token. This configures the LocalAccountTokenFilterPolicy registry value to 0. This is the default behavior for Windows. Disabled: Allows local accounts to have full administrative rights when authenticating via network logon, by configuring the LocalAccountTokenFilterPolicy registry value to 1. For more information about local accounts and credential theft, review the ""Mitigating Pass-the-Hash (PtH) Attacks and Other Credential Theft Techniques"" documents. For more information about LocalAccountTokenFilterPolicy, see Microsoft Knowledge Base article 951016: Description of User Account Control and remote restrictions in Windows Vista. The recommended state for this setting is: Enabled.",15682,cis_win10_enterprise,,Local accounts are at high risk for credential theft when the same account and password is configured on multiple systems. Ensuring this policy is Enabled significantly reduces that risk.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\MS Security Guide\Apply UAC restrictions to local accounts on network logons Note: This Group Policy path does not exist by default. An additional Group Policy template (SecGuide.admx/adml) is required - it is available from Microsoft at this link.","[{""value"":""18.4.1"",""key"":""cis""},{""value"":""4.3"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""},{""value"":""A.9.2.3"",""key"":""iso_27001-2013""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System -> LocalAccountTokenFilterPolicy""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System -> LocalAccountTokenFilterPolicy -> 0""}]"
"https://www.microsoft.com/en-us/download/details.aspx?id=36036,https://support.microsoft.com/en-us/topic/microsoft-security-advisory-update-to-improve-credentials-protection-and-management-may-13-2014-93434251-04ac-b7f3-52aa-9f951c14b649",any,Ensure 'WDigest Authentication' is set to 'Disabled'.,passed,,"When WDigest authentication is enabled, Lsass.exe retains a copy of the user's plaintext password in memory, where it can be at risk of theft. If this setting is not configured, WDigest authentication is disabled in Windows 8.1 and in Windows Server 2012 R2; it is enabled by default in earlier versions of Windows and Windows Server. For more information about local accounts and credential theft, review the ""Mitigating Pass-the-Hash (PtH) Attacks and Other Credential Theft Techniques"" documents. For more information about UseLogonCredential, see Microsoft Knowledge Base article 2871997: Microsoft Security Advisory Update to improve credentials protection and management May 13, 2014. The recommended state for this setting is: Disabled.",15688,cis_win10_enterprise,,Preventing the plaintext storage of credentials in memory may reduce opportunity for credential theft.,"To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\MS Security Guide\WDigest Authentication (disabling may require KB2871997) Note: This Group Policy path does not exist by default. An additional Group Policy template (SecGuide.admx/adml) is required - it is available from Microsoft at this link.","[{""value"":""18.4.8"",""key"":""cis""},{""value"":""16.4"",""key"":""cis_csc_v7""},{""value"":""3.11"",""key"":""cis_csc_v8""},{""value"":""AC.L2-3.1.19,IA.L2-3.5.10,MP.L2-3.8.1,SC.L2-3.13.11,SC.L2-3.13.16"",""key"":""cmmc_v2.0""},{""value"":""164.312(a)(2)(iv),164.312(e)(2)(ii)"",""key"":""hipaa""},{""value"":""A.10.1.1"",""key"":""iso_27001-2013""},{""value"":""SC-28,SC-28(1)"",""key"":""nist_sp_800-53""},{""value"":""3.4,3.4.1,8.2.1"",""key"":""pci_dss_v3.2.1""},{""value"":""3.1.1,3.3.2,3.3.3,3.5.1,3.5.1.2,3.5.1.3,8.3.2"",""key"":""pci_dss_v4.0""},{""value"":""CC6.1"",""key"":""soc_2""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Control\\SecurityProviders\\WDigest""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Control\\SecurityProviders\\WDigest -> UseLogonCredential""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Control\\SecurityProviders\\WDigest -> UseLogonCredential -> 0""}]"
https://techcommunity.microsoft.com/t5/microsoft-security-baselines/the-mss-settings/ba-p/701055,all,Ensure 'MSS: (DisableSavePassword) Prevent the dial-up password from being saved' is set to 'Enabled'.,failed,,"When you dial a phonebook or VPN entry in Dial-Up Networking, you can use the ""Save Password"" option so that your Dial-Up Networking password is cached and you will not need to enter it on successive dial attempts. For security, administrators may want to prevent users from caching passwords. The recommended state for this setting is: Enabled.",15692,cis_win10_enterprise,,An attacker who steals a mobile user's computer could automatically connect to the organization's network if the Save This Password check box is selected for the dial-up or VPN networking entry used to connect to your organization's network.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\MSS (Legacy)\MSS:(DisableSavePassword) Prevent the dial-up password from being saved Note: This Group Policy path does not exist by default. An additional Group Policy template (MSS-legacy.admx/adml) is required - it is available from this TechNet blog post: The MSS settings - Microsoft Security Guidance blog.","[{""value"":""18.5.4"",""key"":""cis""},{""value"":""5.1"",""key"":""cis_csc_v7""},{""value"":""4.1"",""key"":""cis_csc_v8""},{""value"":""AC.L1-3.1.1,AC.L1-3.1.2,CM.L2-3.4.1,CM.L2-3.4.2,CM.L2-3.4.6,CM.L2-3.4.7"",""key"":""cmmc_v2.0""},{""value"":""A.14.2.5,A.8.1.3"",""key"":""iso_27001-2013""},{""value"":""CM-7(1),CM-9,SA-10"",""key"":""nist_sp_800-53""},{""value"":""11.5,2.2"",""key"":""pci_dss_v3.2.1""},{""value"":""1.1.1,1.2.1,1.2.6,1.2.7,1.5.1,2.1.1,2.2.1"",""key"":""pci_dss_v4.0""},{""value"":""CC7.1,CC8.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\RasMan\\Parameters""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\RasMan\\Parameters -> DisableSavePassword""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SYSTEM\\CurrentControlSet\\Services\\RasMan\\Parameters -> DisableSavePassword -> 1""}]"
,all,Ensure 'Support device authentication using certificate' is set to 'Enabled: Automatic'.,not applicable,Unable to read registry 'HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\kerberos\parameters' (The system cannot find the file specified. ),This policy setting allows you to set support for Kerberos to attempt authentication using the certificate for the device to the domain. Support for device authentication using certificate will require connectivity to a DC in the device account domain which supports certificate authentication for computer accounts. The recommended state for this setting is: Enabled: Automatic.,15752,cis_win10_enterprise,,Having stronger device authentication with the use of certificates is strongly encouraged over standard username and password authentication. Having this set to Automatic will allow certificate based authentication to be used whenever possible.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Automatic: Computer Configuration\Policies\Administrative Templates\System\Kerberos\Support device authentication using certificate Note: This Group Policy path is provided by the Group Policy template Kerberos.admx/adml that is included with the Microsoft Windows 10 RTM (Release 1507) Administrative Templates (or newer).","[{""value"":""18.9.23.1"",""key"":""cis""},{""value"":""1.6,1.8"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""},{""value"":""A.11.2.5,A.13.1.1,A.9.3.1"",""key"":""iso_27001-2013""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\\kerberos\\parameters -> DevicePKInitBehavior -> 0""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\System\\kerberos\\parameters -> DevicePKInitEnabled -> 1""}]"
,all,Ensure 'Block user from showing account details on sign-in' is set to 'Enabled'.,failed,,This policy prevents the user from showing account details (email address or user name) on the sign-in screen. The recommended state for this setting is: Enabled.,15755,cis_win10_enterprise,,"An attacker with access to the console (for example, someone with physical access or someone who is able to connect to the workstation through Remote Desktop Services) could view the name of the last user who logged on to the server. The attacker could then try to guess the password, use a dictionary, or use a brute-force attack to try and log on.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\Logon\Block user from showing account details on sign-in Note: This Group Policy path is provided by the Group Policy template Logon.admx/adml that is included with the Microsoft Windows 10 Release 1607 & Server 2016 Administrative Templates (or newer).","[{""value"":""18.9.28.1"",""key"":""cis""},{""value"":""5.1"",""key"":""cis_csc_v7""},{""value"":""4.1"",""key"":""cis_csc_v8""},{""value"":""AC.L1-3.1.1,AC.L1-3.1.2,CM.L2-3.4.1,CM.L2-3.4.2,CM.L2-3.4.6,CM.L2-3.4.7"",""key"":""cmmc_v2.0""},{""value"":""A.14.2.5,A.8.1.3"",""key"":""iso_27001-2013""},{""value"":""CM-7(1),CM-9,SA-10"",""key"":""nist_sp_800-53""},{""value"":""11.5,2.2"",""key"":""pci_dss_v3.2.1""},{""value"":""1.1.1,1.2.1,1.2.6,1.2.7,1.5.1,2.1.1,2.2.1"",""key"":""pci_dss_v4.0""},{""value"":""CC7.1,CC8.1"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> BlockUserFromShowingAccountDetailsOnSignin""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> BlockUserFromShowingAccountDetailsOnSignin -> 1""}]"
,all,Ensure 'Do not enumerate connected users on domain-joined computers' is set to 'Enabled'.,failed,,This policy setting prevents connected users from being enumerated on domain-joined computers. The recommended state for this setting is: Enabled.,15757,cis_win10_enterprise,,"A malicious user could use this feature to gather account names of other users, that information could then be used in conjunction with other types of attacks such as guessing passwords or social engineering. The value of this countermeasure is small because a user with domain credentials could gather the same account information using other methods.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\Logon\Do not enumerate connected users on domain-joined computers Note: This Group Policy path is provided by the Group Policy template Logon.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non- R2) Administrative Templates (or newer).","[{""value"":""18.9.28.3"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> DontEnumerateConnectedUsers""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> DontEnumerateConnectedUsers -> 1""}]"
,any,Ensure 'Enumerate local users on domain-joined computers' is set to 'Disabled'.,passed,,This policy setting allows local users to be enumerated on domain-joined computers. The recommended state for this setting is: Disabled.,15758,cis_win10_enterprise,,"A malicious user could use this feature to gather account names of other users, that information could then be used in conjunction with other types of attacks such as guessing passwords or social engineering. The value of this countermeasure is small because a user with domain credentials could gather the same account information using other methods.","To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\System\Logon\Enumerate local users on domain-joined computers Note: This Group Policy path is provided by the Group Policy template Logon.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non- R2) Administrative Templates (or newer).","[{""value"":""18.9.28.4"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> EnumerateLocalUsers""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> EnumerateLocalUsers -> 0""}]"
,all,Ensure 'Turn off picture password sign-in' is set to 'Enabled'.,failed,,"This policy setting allows you to control whether a domain user can sign in using a picture password. The recommended state for this setting is: Enabled. Note: If the picture password feature is permitted, the user's domain password is cached in the system vault when using it.",15760,cis_win10_enterprise,,"Picture passwords bypass the requirement for a typed complex password. In a shared work environment, a simple shoulder surf where someone observed the on-screen gestures would allow that person to gain access to the system without the need to know the complex password. Vertical monitor screens with an image are much more visible at a distance than horizontal key strokes, increasing the likelihood of a successful observation of the mouse gestures.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\Logon\Turn off picture password sign-in Note: This Group Policy path is provided by the Group Policy template CredentialProviders.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates (or newer).","[{""value"":""18.9.28.6"",""key"":""cis""},{""value"":""4.8"",""key"":""cis_csc_v8""},{""value"":""CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6"",""key"":""cmmc_v2.0""},{""value"":""1.1.6,1.2.1,2.2.2,2.2.5"",""key"":""pci_dss_v3.2.1""},{""value"":""1.2.5,2.2.4,6.4.1"",""key"":""pci_dss_v4.0""},{""value"":""CC6.3,CC6.6"",""key"":""soc_2""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> BlockDomainPicturePassword""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> BlockDomainPicturePassword -> 1""}]"
,any,Ensure 'Turn on convenience PIN sign-in' is set to 'Disabled'.,passed,,"This policy setting allows you to control whether a domain user can sign in using a convenience PIN. In Windows 10, convenience PIN was replaced with Passport, which has stronger security properties. To configure Passport for domain users, use the policies under Computer Configuration\Administrative Templates\Windows Components\Microsoft Passport for Work. Note: The user's domain password will be cached in the system vault when using this feature. Note #2: If this setting is Disabled, Windows Hello will not allow Windows Hello Face or Fingerprint to be configured. An exception to this recommendation might be needed if these features are used in the environment. The recommended state for this setting is: Disabled.",15761,cis_win10_enterprise,,"A PIN is created from a much smaller selection of characters than a password, so in most cases a PIN will be much less robust than a password.","To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\System\Logon\Turn on convenience PIN sign-in Note: This Group Policy path is provided by the Group Policy template CredentialProviders.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates (or newer). Note #2: In older Microsoft Windows Administrative Templates, this setting was initially named Turn on PIN sign-in, but it was renamed starting with the Windows 10 Release 1511 Administrative Templates.","[{""value"":""18.9.28.7"",""key"":""cis""},{""value"":""4.8"",""key"":""cis_csc_v8""},{""value"":""CM.L2-3.4.7,CM.L2-3.4.8,SC.L2-3.13.6"",""key"":""cmmc_v2.0""},{""value"":""1.1.6,1.2.1,2.2.2,2.2.5"",""key"":""pci_dss_v3.2.1""},{""value"":""1.2.5,2.2.4,6.4.1"",""key"":""pci_dss_v4.0""},{""value"":""CC6.3,CC6.6"",""key"":""soc_2""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> AllowDomainPINLogon""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> AllowDomainPINLogon -> 0""}]"
,any,Ensure 'Require a password when a computer wakes (on battery)' is set to 'Enabled'.,passed,,Specifies whether or not the user is prompted for a password when the system resumes from sleep. The recommended state for this setting is: Enabled.,15766,cis_win10_enterprise,,Enabling this setting ensures that anyone who wakes an unattended computer from sleep state will have to provide logon credentials before they can access the system.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\Power Management\Sleep Settings\Require a password when a computer wakes (on battery) Note: This Group Policy path is provided by the Group Policy template Power.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non- R2) Administrative Templates (or newer).","[{""value"":""18.9.33.6.5"",""key"":""cis""},{""value"":""16.11"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""},{""value"":""A.8.1.3"",""key"":""iso_27001-2013""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51 -> DCSettingIndex""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51 -> DCSettingIndex -> 1""}]"
,any,Ensure 'Require a password when a computer wakes (plugged in)' is set to 'Enabled'.,passed,,Specifies whether or not the user is prompted for a password when the system resumes from sleep. The recommended state for this setting is: Enabled.,15767,cis_win10_enterprise,,Enabling this setting ensures that anyone who wakes an unattended computer from sleep state will have to provide logon credentials before they can access the system.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\System\Power Management\Sleep Settings\Require a password when a computer wakes (plugged in) Note: This Group Policy path is provided by the Group Policy template Power.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non- R2) Administrative Templates (or newer).","[{""value"":""18.9.33.6.6"",""key"":""cis""},{""value"":""16.11"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""},{""value"":""A.8.1.3"",""key"":""iso_27001-2013""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51 -> ACSettingIndex""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Power\\PowerSettings\\0e796bdb-100d-47d6-a2d5-f7d2daa51f51 -> ACSettingIndex -> 1""}]"
,all,Ensure 'Do not display the password reveal button' is set to 'Enabled'.,failed,,This policy setting allows you to configure the display of the password reveal button in password entry user experiences. The recommended state for this setting is: Enabled.,15791,cis_win10_enterprise,,"This is a useful feature when entering a long and complex password, especially when using a touchscreen. The potential risk is that someone else may see your password while surreptitiously observing your screen.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Credential User Interface\Do not display the password reveal button Note: This Group Policy path is provided by the Group Policy template CredUI.admx/adml that is included with the Microsoft Windows 8.0 & Server 2012 (non-R2) Administrative Templates (or newer).","[{""value"":""18.10.15.1"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\CredUI""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\CredUI -> DisablePasswordReveal""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\CredUI -> DisablePasswordReveal -> 1""}]"
,any,Ensure 'Enumerate administrator accounts on elevation' is set to 'Disabled'.,passed,,This policy setting controls whether administrator accounts are displayed when a user attempts to elevate a running application. The recommended state for this setting is: Disabled.,15792,cis_win10_enterprise,,"Users could see the list of administrator accounts, making it slightly easier for a malicious user who has logged onto a console session to try to crack the passwords of those accounts.","To establish the recommended configuration via GP, set the following UI path to Disabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Credential User Interface\Enumerate administrator accounts on elevation Note: This Group Policy path is provided by the Group Policy template CredUI.admx/adml that is included with all versions of the Microsoft Windows Administrative Templates.","[{""value"":""18.10.15.2"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\CredUI""},{""type"":""numeric"",""rule"":""not r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\CredUI -> EnumerateAdministrators""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Policies\\CredUI -> EnumerateAdministrators -> 0""}]"
,all,Ensure 'Prevent the use of security questions for local accounts' is set to 'Enabled'.,failed,,"This policy setting controls whether security questions can be used to reset local account passwords. The security question feature does not apply to domain accounts, only local accounts on the workstation. The recommended state for this setting is: Enabled.",15793,cis_win10_enterprise,,"Users could establish security questions that are easily guessed or sleuthed by observing the user's social media accounts, making it easier for a malicious actor to change the local user account password and gain access to the computer as that user account.","To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Credential User Interface\Prevent the use of security questions for local accounts Note: This Group Policy path is provided by the Group Policy template CredUI.admx/adml that is included with the Microsoft Windows 10 Release 1903 Administrative Templates (or newer).","[{""value"":""18.10.15.3"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> NoLocalPasswordResetQuestions""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows\\System -> NoLocalPasswordResetQuestions -> 1""}]"
,all,Ensure 'Do not allow passwords to be saved' is set to 'Enabled'.,failed,,"This policy setting helps prevent Remote Desktop clients from saving passwords on a computer. The recommended state for this setting is: Enabled. Note: If this policy setting was previously configured as Disabled or Not configured, any previously saved passwords will be deleted the first time a Remote Desktop client disconnects from any server.",15836,cis_win10_enterprise,,An attacker with physical access to the computer may be able to break the protection guarding saved passwords. An attacker who compromises a user's account and connects to their computer could use saved passwords to gain access to additional hosts.,"To establish the recommended configuration via GP, set the following UI path to Enabled: Computer Configuration\Policies\Administrative Templates\Windows Components\Remote Desktop Services\Remote Desktop Connection Client\Do not allow passwords to be saved Note: This Group Policy path is provided by the Group Policy template TerminalServer.admx/adml that is included with all versions of the Microsoft Windows Administrative Templates.","[{""value"":""18.10.57.2.2"",""key"":""cis""},{""value"":""0.0"",""key"":""cis_csc_v7""},{""value"":""0.0"",""key"":""cis_csc_v8""}]","[{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows NT\\Terminal Services""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows NT\\Terminal Services -> DisablePasswordSaving""},{""type"":""registry"",""rule"":""r:HKEY_LOCAL_MACHINE\\SOFTWARE\\Policies\\Microsoft\\Windows NT\\Terminal Services -> DisablePasswordSaving -> 1""}]"
